Date,Ticker,Company_Name,Sector,Industry,Open,High,Low,Close,Adj_Close,Volume
2020-02-26 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,69.23305815092856,71.97551316759632,69.22580967000033,70.71180725097656,70.71180725097656,198054800
2020-02-27 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,67.92105987924694,69.10502562675568,65.9542209950426,66.08953094482422,66.08953094482422,320605600
2020-02-28 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,62.16067897498532,67.27106508637516,61.94562839291094,66.05084991455078,66.05084991455078,426510000
2020-03-02 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,68.20616489725688,72.83571844288954,67.10435128397388,72.20024108886719,72.20024108886719,341397200
2020-03-03 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,73.37455265692115,73.45428597286327,69.05669090258408,69.90721893310547,69.90721893310547,319475600
2020-03-04 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,71.62759322830975,73.30930768219956,70.82781196815235,73.14983367919922,73.14983367919922,219178400
2020-03-05 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,71.40529059680607,72.37904277817594,70.41221158595323,70.77706909179688,70.77706909179688,187572800
2020-03-06 00:00:00-05:00,AAPL,Apple Inc.,Technology,Consumer Electronics,68.13851293457299,70.26965542799252,67.95246362121284,69.83714294433594,69.83714294433594,226176800
2020-03-09 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,63.72883020122201,67.19374467213605,63.54761077884886,64.31356811523438,64.31356811523438,286744800
2020-03-10 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,66.96421319736713,69.21133137729244,65.08677501833562,68.94554138183594,68.94554138183594,285290000
2020-03-11 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,67.0246098194062,67.95003374263217,65.68841155580724,66.55101776123047,66.55101776123047,255598800
2020-03-12 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,61.841735279374994,65.23899494473845,59.92322498627828,59.978797912597656,59.978797912597656,418474000
2020-03-13 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,64.00429300943405,67.6359302649127,61.119275269390535,67.16475677490234,67.16475677490234,370732000
2020-03-16 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,58.4613905994218,62.60044010140755,57.99022079286357,58.52421569824219,58.52421569824219,322423600
2020-03-17 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,59.804826482410455,62.24524591333619,57.60361433805932,61.09752655029297,61.09752655029297,324056000
2020-03-18 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,57.93465023452481,60.40648246464056,57.29433930824816,59.60186767578125,59.60186767578125,300233600
2020-03-19 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,59.7758349784017,61.09269547807698,58.62086339938416,59.14519119262695,59.14519119262695,271857200
2020-03-20 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,59.72509337905043,60.8486561237764,55.09070998430256,55.39032745361328,55.39032745361328,401693200
2020-03-23 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,55.1100377172106,55.21152015646839,51.372084613414366,54.21360397338867,54.21360397338867,336752800
2020-03-24 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,57.11070131069981,59.84832336499044,56.61295251663222,59.65260696411133,59.65260696411133,287531200
2020-03-25 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,60.58768835145107,62.39988241978959,59.02920219006361,59.3239860534668,59.3239860534668,303602000
2020-03-26 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,59.56562765348039,62.50379627651141,59.52696661828964,62.44580841064453,62.44580841064453,252087200
2020-03-27 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,61.0709416804956,61.82481325258339,59.69367489036661,59.86039733886719,59.86039733886719,204216800
2020-03-30 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,60.58529458635668,61.74026638113085,60.26151299763773,61.56871032714844,61.56871032714844,167976400
2020-03-31 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,61.75957958595021,63.4243781505614,60.88972489834924,61.44304656982422,61.44304656982422,197002000
2020-04-01 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,59.56079010801558,60.09719995282628,57.78000823267317,58.21010208129883,58.21010208129883,176218400
2020-04-02 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,58.072368803656616,59.23458881041172,57.24117510511811,59.18143081665039,59.18143081665039,165934000
2020-04-03 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,58.66676958439928,59.36748322353769,57.7413419398106,58.33090972900391,58.33090972900391,129880000
2020-04-06 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,60.62394199347429,63.57419241882452,60.25667324880632,63.4195556640625,63.4195556640625,201820400
2020-04-07 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,65.43230640646736,65.64977566750463,62.5811230546705,62.685020446777344,62.685020446777344,202887200
2020-04-08 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,63.48479496979986,64.60352421399418,63.1199448269442,64.28941345214844,64.28941345214844,168895200
2020-04-09 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,64.92489377394622,65.25592013573771,63.95839000283478,64.75333404541016,64.75333404541016,161834800
2020-04-13 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,64.83064420547504,66.13301133720609,64.23140932290158,66.02427673339844,66.02427673339844,131022800
2020-04-14 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,67.65525160710325,69.64866527052683,67.1840781553046,69.35871124267578,69.35871124267578,194994800
2020-04-15 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,68.23514673339383,69.18473466784468,67.80747158227939,68.72564697265625,68.72564697265625,131154400
2020-04-16 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,69.43845097329417,69.63658597716727,68.22307301485074,69.271728515625,69.271728515625,157125200
2020-04-17 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,68.7884865443206,69.33456350529407,66.89655138464681,68.3318099975586,68.3318099975586,215250000
2020-04-20 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,67.15993057649021,68.06119058127958,66.89414057720502,66.91346740722656,66.91346740722656,130015200
2020-04-21 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,66.75640806793423,66.99078550242736,64.13476539316186,64.84514617919922,64.84514617919922,180991600
2020-04-22 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,66.11125999851906,67.14783719048366,65.77057396314187,66.7129135131836,66.7129135131836,116862400
2020-04-23 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,66.65734110784256,68.0781026916564,66.41571518879498,66.45437622070312,66.45437622070312,124814400
2020-04-24 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,66.97870028455014,68.38254612868516,66.93037215656294,68.37287902832031,68.37287902832031,126161200
2020-04-27 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,68.09017755648323,68.75223755503086,67.64317552817161,68.42121124267578,68.42121124267578,117087600
2020-04-28 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,68.88270980207805,69.06392923095741,67.22032976851494,67.31214141845703,67.31214141845703,112004800
2020-04-29 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,68.79814778505363,69.99178036647727,68.59518290617446,69.52302551269531,69.52302551269531,137280800
2020-04-30 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,70.06185003558508,71.16608226501852,69.67283584195576,70.98969268798828,70.98969268798828,183064000
2020-05-01 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,69.1654300495363,72.24616099497416,69.06878114170213,69.84681701660156,69.84681701660156,240616800
2020-05-04 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,69.87096747127923,70.96311392727311,69.1823321546666,70.83505249023438,70.83505249023438,133568000
2020-05-05 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,71.2941665102439,72.72942553089366,71.14918943641094,71.89823150634766,71.89823150634766,147751200
2020-05-06 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,72.59891973995855,73.27063948300304,72.21473542323028,72.63999938964844,72.63999938964844,142333600
2020-05-07 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,73.26580616038919,73.73697961793019,72.96377378346223,73.39144897460938,73.39144897460938,115215200
2020-05-08 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,74.05047071308249,75.19160756554702,73.72339119914562,75.1383056640625,75.1383056640625,133838400
2020-05-11 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,74.64646961486733,76.81487118254181,74.43810496971201,76.32062530517578,76.32062530517578,145946400
2020-05-12 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,77.00385895047138,77.45450365262057,75.32728527754581,75.44842529296875,75.44842529296875,162301200
2020-05-13 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,75.62769739388037,76.54836579208815,73.46171369194431,74.53743743896484,74.53743743896484,200622400
2020-05-14 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,73.77669309293739,75.05593133463293,73.05469595359499,74.995361328125,74.995361328125,158929200
2020-05-15 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,72.76880175811006,74.59801285788724,72.73487900802405,74.5519790649414,74.5519790649414,166348400
2020-05-18 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,75.8748339325949,76.68162311206635,75.18433442581173,76.30850982666016,76.30850982666016,135178400
2020-05-19 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,76.32544366072712,77.17099822391936,75.83604087922785,75.86753845214844,75.86753845214844,101729600
2020-05-20 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,76.72523721961544,77.41331160943199,76.68647152801736,77.34305572509766,77.34305572509766,111504800
2020-05-21 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,77.20494465969075,77.74523171426733,76.52898139842385,76.76641845703125,76.76641845703125,102688800
2020-05-22 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,76.5047461498377,77.34304019898961,76.4029926993938,77.26066589355469,77.26066589355469,81803200
2020-05-26 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,78.37756788987811,78.55685269616119,76.68160815192094,76.73733520507812,76.73733520507812,125522000
2020-05-27 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,76.59439371595593,77.21704762323688,75.85543536682479,77.0716781616211,77.0716781616211,112945200
2020-05-28 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,76.7470214416537,78.36303205284943,76.4708261278027,77.10559844970703,77.10559844970703,133560800
2020-05-29 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,77.34791150425532,77.80824215347661,76.67437321275025,77.03052520751953,77.03052520751953,153532400
2020-06-01 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,76.98445678308985,78.09894607051093,76.85362353528801,77.9778060913086,77.9778060913086,80791200
2020-06-02 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,77.71130190496551,78.36303562857958,77.27035057638682,78.33880615234375,78.33880615234375,87642800
2020-06-03 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,78.65861858793946,79.03173182452788,78.08683399477036,78.77006530761719,78.77006530761719,104491200
2020-06-04 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,78.59320375117642,78.89120338502829,77.71856920653472,78.09168243408203,78.09168243408203,87560400
2020-06-05 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,78.3412531788607,80.37640405600247,78.3121807567844,80.31583404541016,80.31583404541016,137250400
2020-06-08 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,80.01296326734492,80.82460267780965,79.30308470158906,80.79067993164062,80.79067993164062,95654400
2020-06-09 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,80.47087656345983,83.73438081455681,80.43937898287314,83.34188842773438,83.34188842773438,147712400
2020-06-10 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,84.28921253488384,85.95367499163955,83.8506863159115,85.48607635498047,85.48607635498047,166651600
2020-06-11 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,84.63081897651477,85.05480894028344,81.28009011611704,81.38184356689453,81.38184356689453,201662400
2020-06-12 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,83.5187737124544,84.26499296476219,80.97483335252352,82.08447265625,82.08447265625,200146000
2020-06-15 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,80.73978987055543,83.75132774522946,80.57745905775505,83.09959411621094,83.09959411621094,138808800
2020-06-16 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,85.15172849785749,85.57330073439438,83.51876362996565,85.30194091796875,85.30194091796875,165428800
2020-06-17 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,86.04574378022643,86.10631378252053,85.06208753447432,85.1832275390625,85.1832275390625,114406400
2020-06-18 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,85.13961645194037,85.6338697266432,84.60902265567091,85.21714782714844,85.21714782714844,96820400
2020-06-19 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,85.92219218783181,86.38736569840516,83.62294970746999,84.73017120361328,84.73017120361328,264476000
2020-06-22 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,85.12266086900618,87.08997343752344,85.07662707395669,86.94702911376953,86.94702911376953,135445200
2020-06-23 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,88.18991128978877,90.22021867227018,87.77076426941889,88.8028793334961,88.8028793334961,212155600
2020-06-24 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,88.4321923624518,89.35043555341034,86.86221543627708,87.2353286743164,87.2353286743164,192623200
2020-06-25 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,87.39041990966534,88.43222120192115,86.63208214484351,88.3934555053711,88.3934555053711,137522400
2020-06-26 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,88.2892608623175,88.50973656249651,85.52968795154212,85.67748260498047,85.67748260498047,205256800
2020-06-29 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,85.58542072848591,87.74656185266537,85.10812877290344,87.65206909179688,87.65206909179688,130646000
2020-06-30 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,87.24016629998945,88.66962400453063,87.22078715611465,88.38372802734375,88.38372802734375,140223200
2020-07-01 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,88.46128081179627,89.00398569728229,88.16812405423994,88.2165756225586,88.2165756225586,110737200
2020-07-02 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,89.122707936332,89.75748041356287,88.10271110979996,88.2165756225586,88.2165756225586,114041600
2020-07-06 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,89.6435984064739,91.04397648582848,89.61210082402599,90.57637786865234,90.57637786865234,118655600
2020-07-07 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,90.95434344364946,91.73206023970783,90.18389475245895,90.29534149169922,90.29534149169922,112424400
2020-07-08 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,91.27171499364256,92.4298130103134,91.18449035546324,92.3983154296875,92.3983154296875,117092000
2020-07-09 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,93.28989244541889,93.34319433054527,91.74899550161554,92.79564666748048,92.79564666748048,125642800
2020-07-10 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,92.39102788555245,93.01611424728236,91.78048512195744,92.9579620361328,92.9579620361328,90257200
2020-07-13 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,94.26145236714936,96.86838742692706,92.31594434218474,92.5291519165039,92.5291519165039,191649200
2020-07-14 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,91.91131166870976,94.25173670454006,90.9785398433732,94.06034088134766,94.06034088134766,170989200
2020-07-15 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,95.93318873658312,96.18273684605153,93.51038868590004,94.7072525024414,94.7072525024414,153198000
2020-07-16 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,93.58065869622936,94.39714118909534,92.94346105400828,93.5418930053711,93.5418930053711,110577600
2020-07-17 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,93.9925356977228,94.14759106406645,92.8804639114332,93.35291290283205,93.35291290283205,92186800
2020-07-20 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,93.44011817142828,95.45830704424496,93.09607736485056,95.32020568847656,95.32020568847656,90318000
2020-07-21 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,96.1100446333636,96.18515083470297,93.75508296201136,94.00463104248048,94.00463104248048,103433200
2020-07-22 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,93.70661600246667,94.9495133608434,93.61939876725305,94.26870727539062,94.26870727539062,89001600
2020-07-23 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,94.00220251459488,94.07973387894576,89.16872158432245,89.97793579101562,89.97793579101562,197004400
2020-07-24 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,88.17780532258647,90.09908386887432,86.39219558540321,89.75504302978516,89.75504302978516,185438800
2020-07-27 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,90.81620251799254,91.9743002167906,90.59330913655484,91.88223266601562,91.88223266601562,121214000
2020-07-28 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,91.4534150413354,91.63028207050723,90.36799817960484,90.3728485107422,90.3728485107422,103625600
2020-07-29 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,90.85499791564364,92.28929873601002,90.81865739523712,92.10516357421876,92.10516357421876,90329200
2020-07-30 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,91.27897773393109,93.32382125064892,90.87194916313928,93.21964263916016,93.21964263916016,158130000
2020-07-31 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,99.70791855704329,103.1289111554256,97.71152622340604,102.97869873046876,102.97869873046876,374336800
2020-08-03 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,104.85878026409463,108.19013023936542,104.56078059833798,105.5735092163086,105.5735092163086,308151200
2020-08-04 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,105.76248400195036,107.3688015226526,105.04048696818748,106.2785415649414,106.2785415649414,173071600
2020-08-05 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,105.99992773294753,106.9835839652642,105.53474686841106,106.6637725830078,106.6637725830078,121776800
2020-08-06 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,106.99566828403432,110.8794155123001,106.40692979133648,110.38516235351562,110.38516235351562,202428800
2020-08-07 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,109.90703455219526,110.36334336865978,107.07938502036484,107.87549591064452,107.87549591064452,198045600
2020-08-10 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,109.31965534861052,110.46042737696229,106.79540187658976,109.44344329833984,109.44344329833984,212403600
2020-08-11 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,108.70800797992308,109.20557448641424,105.92889749318044,106.18860626220705,106.18860626220705,187902400
2020-08-12 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,107.2783964791796,109.97498398938008,107.08422600127558,109.71770477294922,109.71770477294922,165598000
2020-08-13 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,111.09633433148385,112.66186065911528,110.60847119171306,111.65943908691406,111.65943908691406,210082000
2020-08-14 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,111.4846796510428,111.64972529333072,109.75167818563322,111.55992126464844,111.55992126464844,165565200
2020-08-17 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,112.68129051352852,112.70556367842538,110.64247058340116,111.2686767578125,111.2686767578125,119561600
2020-08-18 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,111.02109807418744,112.62060097941456,110.68614768785795,112.1958465576172,112.1958465576172,105633600
2020-08-19 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,112.60359883769148,113.74922238512376,112.24195319013168,112.33660888671876,112.33660888671876,145538000
2020-08-20 00:00:00-04:00,AAPL,Apple Inc.,Technology,Consumer Electronics,112.37786665102192,114.94338473651086,112.36087469908747,114.82930755615234,114.82930755615234,126907200
